id,title,keywords,cast,genres,director
8470,John Q,father son relationship chicago heart attack kidnapping heart disease,Denzel Washington Robert Duvall Anne Heche Kimberly Elise Daniel E. Smith,Drama Thriller Crime,Nick Cassavetes
11001,Blue Streak,robbery diamant police operation police everyday life thief,Martin Lawrence Luke Wilson Dave Chappelle Peter Greene Nicole Ari Parker,Action Comedy Crime,Les Mayfield
138832,We're the Millers,mexico police gang drug smuggling drug,Jason Sudeikis Jennifer Aniston Will Poulter Emma Roberts Ed Helms,Comedy Crime,Rawson Marshall Thurber
16911,The Inhabited Island,based on novel brother sister relationship sword fight spaceship strugatsky,Vasily Stepanov Pyotr Fyodorov \u042e\u043b\u0438\u044f \u0421\u043d\u0438\u0433\u0438\u0440\u044c Fyodor Bondarchuk Sergey Garmash,Action Fantasy Science Fiction Thriller,Fyodor Bondarchuk
2163,Breakdown,california bank ransom car breakdown kidnapping,Kurt Russell J. T. Walsh Kathleen Quinlan M.C. Gainey Jack Noseworthy,Drama Action Thriller,Jonathan Mostow
36670,Never Say Never Again,video game spy bahamas british stealing,Sean Connery Kim Basinger Klaus Maria Brandauer Edward Fox Barbara Carrera,Adventure Action Thriller,Irvin Kershner
23048,Hot Tub Time Machine,female nudity one-night stand time travel time machine incest overtones,John Cusack Lizzy Caplan Rob Corddry Craig Robinson Clark Duke,Science Fiction Comedy Adventure,Steve Pink
227735,Dolphin Tale 2,dolphin aquarium swimming,Morgan Freeman Ashley Judd Nathan Gamble Cozi Zuehlsdorff Harry Connick Jr.,Family Drama,Charles Martin Smith
2155,Reindeer Games,prison robbery role reversal extramarital affair,Ben Affleck Gary Sinise Charlize Theron Dennis Farina Donal Logue,Thriller,John Frankenheimer
8409,A Man Apart,repayment arbitrary law cop loss of wife,Vin Diesel Larenz Tate Timothy Olyphant Geno Silva Jacqueline Obradors,Action Drama,F. Gary Gray
222936,Aloha,love triangle hawaii satellite military duringcreditsstinger,Bradley Cooper Emma Stone Rachel McAdams Bill Murray John Krasinski,Drama Comedy Romance,Cameron Crowe
31908,Ghosts of Mississippi,assassin widow trial civil rights activist,Alec Baldwin James Woods Virginia Madsen Whoopi Goldberg Craig T. Nelson,History Drama,Rob Reiner
10219,Snow Falling on Cedars,journalist japanese wife fisherman war,Ethan Hawke Youki Kudoh Reeve Carney Anne Suzuki Rick Yune,Drama Romance,Scott Hicks
48171,The Rite,vatican violinist hospital miscarriage exorcist,Anthony Hopkins Colin O'Donoghue Alice Braga Toby Jones Ciar\u00e1n Hinds,Drama Thriller Horror,Mikael H\u00e5fstr\u00f6m
782,Gattaca,paraplegic suicide attempt cheating dna spaceman,Ethan Hawke Jude Law Gore Vidal Uma Thurman Alan Arkin,Thriller Science Fiction Mystery Romance,Andrew Niccol
75531,Isn't She Great,autism based on article,Bette Midler Nathan Lane Stockard Channing David Hyde Pierce John Cleese,Drama Comedy,Andrew Bergman
11802,Space Chimps,space marine chimp space aftercreditsstinger,Andy Samberg Cheryl Hines Jeff Daniels Patrick Warburton Kristin Chenoweth,Animation Family,Kirk De Micco
9776,Head of State,usa black people usa president presidential election election campaign,Chris Rock Bernie Mac Dylan Baker Nick Searcy Lynn Whitfield,Comedy,Chris Rock
18785,The Hangover,underwear tiger stag night hangover lost weekend,Bradley Cooper Ed Helms Zach Galifianakis Justin Bartha Heather Graham,Comedy,Todd Phillips
365222,Ip Man 3,biography,Donnie Yen Lynn Hung Zhang Jin Patrick Tam Karena Ng,Action Drama History,Wilson Yip
817,Austin Powers: The Spy Who Shagged Me,saving the world moon submarine clone spy,Mike Myers Heather Graham Michael York Robert Wagner Rob Lowe,Adventure Comedy Crime Science Fiction,Jay Roach
268,Batman,double life dc comics dual identity chemical crime fighter,Jack Nicholson Michael Keaton Kim Basinger Michael Gough Pat Hingle,Fantasy Action,Tim Burton
45054,There Be Dragons,spanish civil war priest independent film catholic dying,Charlie Cox Dougray Scott Wes Bentley Rodrigo Santoro Jordi Moll\u00e0,Drama,Roland Joff\u00e9
943,Lethal Weapon 3,rookie cop dog biscuit shooting practice sitting on a toilet judo throw,Mel Gibson Danny Glover Joe Pesci Rene Russo Stuart Wilson,Adventure Action Comedy Thriller Crime,Richard Donner
22881,The Blind Side,american football adoption education private school sport,Sandra Bullock Quinton Aaron Kathy Bates Tim McGraw Jae Head,Drama,John Lee Hancock
10054,Spy Kids,double life parents kids relationship brother sister relationship loss of parents secret agent,Alexa PenaVega Daryl Sabara Antonio Banderas Carla Gugino Alan Cumming,Action Comedy Family Adventure,Robert Rodriguez
51540,Horrible Bosses,conspiracy of murder bad boss employee death of father stakeout,Jennifer Aniston Jason Bateman Charlie Day Jason Sudeikis Colin Farrell,Comedy Crime,Seth Gordon
44264,True Grit,loss of father father murder texas ranger alcoholism betrayal,Jeff Bridges Matt Damon Josh Brolin Barry Pepper Hailee Steinfeld,Drama Adventure Western,Joel Coen
350,The Devil Wears Prada,paris journalist journalism world of fasion fashion journal,Meryl Streep Anne Hathaway Emily Blunt Stanley Tucci Simon Baker,Comedy Drama Romance,David Frankel
152,Star Trek: The Motion Picture,artificial intelligence uss enterprise starfleet san francisco self sacrifice,William Shatner Leonard Nimoy DeForest Kelley James Doohan George Takei,Science Fiction Adventure Mystery,Robert Wise
109431,Identity Thief,,Jason Bateman Melissa McCarthy Jon Favreau Amanda Peet T.I.,Comedy Crime,Seth Gordon
1598,Cape Fear,prison child abuse rape small town daughter,Robert De Niro Nick Nolte Jessica Lange Juliette Lewis Joe Don Baker,Crime Thriller,Martin Scorsese
8065,21,gambling card game professor harvard university cohabitant,Jim Sturgess Kevin Spacey Kate Bosworth Aaron Yoo Liza Lapira,Drama Crime,Robert Luketic
271718,Trainwreck,alcohol one-night stand,Amy Schumer Bill Hader Brie Larson Colin Quinn Vanessa Bayer,Comedy,Judd Apatow
11638,Guess Who,black people jealousy parents-in-law trouble fianc\u00e9e,Bernie Mac Ashton Kutcher Zoe Saldana Judith Scott Hal Williams,Comedy Romance,Kevin Rodney Sullivan
409,The English Patient,cairo egypt identity amnesia world war ii,Ralph Fiennes Juliette Binoche Willem Dafoe Kristin Scott Thomas Naveen Andrews,Drama Romance War,Anthony Minghella
2118,L.A. Confidential,corruption detective shotgun morgue f word,Kevin Spacey Guy Pearce Danny DeVito James Cromwell Kim Basinger,Crime Drama Mystery Thriller,Curtis Hanson
11459,Sky High,hero loyalty mockery supernatural powers high school,Michael Angarano Kurt Russell Kelly Preston Danielle Panabaker Kevin Heffernan,Adventure Comedy Family,Mike Mitchell
10806,In & Out,gay homophobia coming out lgbt,Kevin Kline Joan Cusack Tom Selleck Matt Dillon Debbie Reynolds,Comedy Romance,Frank Oz
9348,Species,telepathy dna paranoia genetics instinct,Natasha Henstridge Ben Kingsley Michael Madsen Alfred Molina Forest Whitaker,Science Fiction Horror Action,Roger Donaldson
377,A Nightmare on Elm Street,child murderer sleep nightmare supernatural slasher,John Saxon Ronee Blakley Heather Langenkamp Amanda Wyss Jsu Garcia,Horror,Wes Craven
8843,The Cell,drowning therapist virtual reality serial killer psychopathy,Jennifer Lopez Vincent D'Onofrio Vince Vaughn Marianne Jean-Baptiste Catherine Sutherland,Horror Science Fiction Thriller,Tarsem Singh
9313,The Man in the Iron Mask,france swordplay mask musketeer,Leonardo DiCaprio Jeremy Irons G\u00e9rard Depardieu Gabriel Byrne John Malkovich,Action Adventure Drama,Randall Wallace
39486,Secretariat,horse race horseback riding biography,Diane Lane John Malkovich Scott Glenn Dylan Walsh Fred Dalton Thompson,Drama,Randall Wallace
1273,TMNT,new york brother brother relationship journalist martial arts crime fighter,Chris Evans Sarah Michelle Gellar Mako Kevin Smith Patrick Stewart,Adventure Animation Comedy Family,Kevin Munroe
13920,Radio,biography friendship sport,Cuba Gooding Jr. Ed Harris Alfre Woodard S. Epatha Merkerson Debra Winger,Drama,Mike Tollin
50544,Friends with Benefits,funeral friends hospital aftercreditsstinger duringcreditsstinger,Justin Timberlake Mila Kunis Patricia Clarkson Woody Harrelson Nolan Gould,Romance Comedy,Will Gluck
325133,Neighbors 2: Sorority Rising,alcohol college party sequel sorority,Seth Rogen Rose Byrne Zac Efron Chlo\u00eb Grace Moretz Kiersey Clemons,Comedy,Nicholas Stoller
140823,Saving Mr. Banks,biography animation writer moviemaking,Emma Thompson Tom Hanks Paul Giamatti Colin Farrell Ruth Wilson,Comedy Drama History,John Lee Hancock
1883,Malcolm X,islam new york prison assassination ku klux klan,"Denzel Washington Angela Bassett Albert Hall Al Freeman, Jr. Delroy Lindo",Drama History,Spike Lee
89492,This Is 40,wife husband relationship children family relationships duringcreditsstinger,Paul Rudd Leslie Mann Jason Segel Maude Apatow Megan Fox,Comedy,Judd Apatow
22949,Old Dogs,japanese camp best friend co-worker kids,Robin Williams John Travolta Seth Green Justin Long Matt Dillon,Comedy Family,Walt Becker
12437,Underworld: Rise of the Lycans,prison underworld slavery castle vampire,Bill Nighy Michael Sheen Rhona Mitra Shane Brolly Steven Mackintosh,Fantasy Action Adventure Science Fiction Thriller,Patrick Tatopoulos
2959,License to Wed,new love ten commandments bride bridegroom marriage,Robin Williams Mandy Moore John Krasinski Eric Christian Olsen Christine Taylor,Comedy,Ken Kwapis
9957,The Benchwarmers,baseball pizza sport paperboy team,Jon Heder Rob Schneider David Spade Jon Lovitz Tim Meadows,Comedy,Dennis Dugan
11648,Must Love Dogs,sister sister relationship make a match single children teacher,Diane Lane John Cusack Elizabeth Perkins Christopher Plummer Dermot Mulroney,Comedy Romance,Gary David Goldberg
9366,Donnie Brasco,undercover colombia mafia mobster dirty cop,Johnny Depp Al Pacino Michael Madsen Bruno Kirby James Russo,Crime Drama Thriller,Mike Newell
1576,Resident Evil,undercover mutant dystopia conspiracy zombie,Milla Jovovich Michelle Rodriguez Eric Mabius Ryan McCluskey Oscar Pearce,Horror Action Science Fiction,Paul W.S. Anderson
609,Poltergeist,medium ghostbuster poltergeist haunted house dying and death,Craig T. Nelson JoBeth Williams Beatrice Straight Heather O'Rourke Dominique Dunne,Horror,Tobe Hooper
5516,The Ladykillers,church choir hiding place garbage duringcreditsstinger,Tom Hanks Irma P. Hall Marlon Wayans J.K. Simmons Tzi Ma,Comedy Crime Thriller,Joel Coen
13051,Max Payne,assassin based on video game aftercreditsstinger,Mark Wahlberg Mila Kunis Beau Bridges Ludacris Chris O'Donnell,Action,John Moore
49530,In Time,bank future time dystopia race against time,Justin Timberlake Amanda Seyfried Cillian Murphy Olivia Wilde Alex Pettyfer,Action Thriller Science Fiction,Andrew Niccol
34806,The Back-Up Plan,kiss sperm bank romantic comedy male female relationship doctor,Jennifer Lopez Alex O'Loughlin Danneel Ackles Eric Christian Olsen Anthony Anderson,Comedy Romance,Alan Poul
49022,Something Borrowed,new york alcohol based on novel secret cheating,Kate Hudson Ginnifer Goodwin John Krasinski Colin Egglesfield Ashley Williams,Comedy Drama Romance,Luke Greenfield
11469,Black Knight,england black people medallion castle time travel,Martin Lawrence Marsha Thomason Tom Wilkinson Vincent Regan Daryl Mitchell,Adventure Comedy Fantasy,Gil Junger
23479,The Bad News Bears,baseball sport little league,Walter Matthau Tatum O'Neal Ben Piazza Vic Morrow Erin Blunt,Comedy Family,Michael Ritchie
11667,Street Fighter,dictator martial arts hostage liberation of hostage hostage-taking,Jean-Claude Van Damme Ra\u00fal Juli\u00e1 Ming-Na Wen Damian Chapa Kylie Minogue,Action Adventure Thriller,Steven E. de Souza
423,The Pianist,individual resistance radio station war crimes loss of family,Adrien Brody Thomas Kretschmann Frank Finlay Maureen Lipman Emilia Fox,Drama War,Roman Polanski
2447,The Nativity Story,jesus christ bible three kings archangel gabriel christian,Keisha Castle-Hughes Oscar Isaac Hiam Abbass Shaun Toub Ciar\u00e1n Hinds,Drama History,Catherine Hardwicke
10066,House of Wax,american football traffic jam remake murder suspense,Elisha Cuthbert Paris Hilton Brian Van Holt Jared Padalecki Chad Michael Murray,Horror,Jaume Collet-Serra
2288,Closer,father son relationship love at first sight photographer loss of lover cheating,Julia Roberts Jude Law Natalie Portman Clive Owen Colin Stinton,Drama Romance,Mike Nichols
88794,J. Edgar,biography historical figure fbi director,Leonardo DiCaprio Josh Hamilton Geoff Pierson Armie Hammer Naomi Watts,Drama Crime History,Clint Eastwood
13515,Mirrors,schizophrenia night watchman subway hallucination alcoholism,Kiefer Sutherland Paula Patton Amy Smart Cameron Boyce Erica Gluck,Horror Mystery Thriller,Alexandre Aja
11979,Queen of the Damned,queen rock star secret society vampire light,Stuart Townsend Aaliyah Marguerite Moreau Vincent P\u00e9rez Paul McGann,Drama Fantasy Horror,Michael Rymer
169,Predator 2,predator war on drugs extraterrestrial technology los angeles invisible,Kevin Peter Hall Danny Glover Gary Busey Rub\u00e9n Blades Mar\u00eda Conchita Alonso,Science Fiction Action Thriller,Stephen Hopkins
8090,Untraceable,suicide fbi kidnapping snuff sadism,Diane Lane Billy Burke Colin Hanks Joseph Cross Mary Beth Hurt,Drama,Gregory Hoblit
11622,Blast from the Past,isolation atomic bomb bunker shelter,Brendan Fraser Alicia Silverstone Christopher Walken Sissy Spacek Nathan Fillion,Comedy Romance,Hugh Wilson
3604,Flash Gordon,emperor solar eclipse prince tv duel fighter,Sam J. Jones Melody Anderson Max von Sydow Chaim Topol Ornella Muti,Science Fiction,Mike Hodges
9541,Jersey Girl,yuppie daughter loss of wife,Ben Affleck Raquel Castro Liv Tyler Jennifer Lopez George Carlin,Comedy Romance,Kevin Smith
94348,Alex Cross,ex military,Tyler Perry Rachel Nichols Jean Reno Matthew Fox Giancarlo Esposito,Action Thriller Crime Mystery,Rob Cohen
8197,Midnight in the Garden of Good and Evil,drag queen voodoo savannah,John Cusack Kevin Spacey Jude Law Alison Eastwood Jack Thompson,Crime Drama Mystery Thriller,Clint Eastwood
336004,Heist,casino robbery bus hijacking heist,Jeffrey Dean Morgan Robert De Niro Kate Bosworth Dave Bautista Gina Carano,Crime Action Thriller,Scott Mann
35019,Nanny McPhee and the Big Bang,nanny fantasy children aftercreditsstinger duringcreditsstinger,Emma Thompson Asa Butterfield Ralph Fiennes Maggie Gyllenhaal Maggie Smith,Comedy Fantasy,Susanna White
10410,Hoffa,policy and organisations power trade union gangster,Jack Nicholson Danny DeVito Armand Assante J. T. Walsh John C. Reilly,Crime History,Danny DeVito
8836,The X Files: I Want to Believe,extraterrestrial technology fbi alien fbi agent duringcreditsstinger,David Duchovny Gillian Anderson Amanda Peet Billy Connolly Xzibit,Drama Mystery Science Fiction Thriller,Chris Carter
14442,Ella Enchanted,elves based on novel magic fairy prince,Anne Hathaway Hugh Dancy Cary Elwes Vivica A. Fox Joanna Lumley,Family Fantasy Comedy,Tommy O'Haver
321741,Concussion,american football concussion biography professional sports brain damage,Will Smith Alec Baldwin Albert Brooks Gugu Mbatha-Raw David Morse,Drama,Peter Landesman
59965,Abduction,cia airport hero fight kidnapping,Taylor Lautner Lily Collins Alfred Molina Jason Isaacs Maria Bello,Thriller Action Mystery,John Singleton
14175,Valiant,animation animal 3d,Ewan McGregor Ricky Gervais Tim Curry Jim Broadbent Hugh Laurie,Animation Family Adventure,Gary Chapman
11004,Wonder Boys,adultery robbery based on novel professor college,Michael Douglas Tobey Maguire Frances McDormand Katie Holmes Rip Torn,Comedy Drama,Curtis Hanson
11918,Superhero Movie,anti hero high school dragonfly superhero radioactive,Drake Bell Sara Paxton Leslie Nielsen Christopher McDonald Jeffrey Tambor,Action Comedy Science Fiction,Craig Mazin
98357,Broken City,mayor investigation politics ex-cop revenge,Mark Wahlberg Russell Crowe Catherine Zeta-Jones Jeffrey Wright Barry Pepper,Thriller Crime Drama,Allen Hughes
10012,Cursed,brother sister relationship bite transformation supernatural powers werewolf,Portia de Rossi Christina Ricci Jesse Eisenberg Milo Ventimiglia Judy Greer,Horror Comedy,Wes Craven
49526,Premium Rush,new york dirty cop bicycle courier duringcreditsstinger race against the clock,Joseph Gordon-Levitt Michael Shannon Dania Ramirez Jamie Chung Wol\u00e9 Parks,Crime Action Thriller,David Koepp
268920,Hot Pursuit,texas prisoner cop drug cartel on the run,Reese Witherspoon Sof\u00eda Vergara Michael Mosley John Carroll Lynch Richard T. Jones,Action Comedy Crime,Anne Fletcher
9093,The Four Feathers,islam sex loyalty bravery army,Heath Ledger Wes Bentley Kate Hudson Djimon Hounsou Michael Sheen,War Adventure Drama Romance,Shekhar Kapur
